id_peixe,levantamento,comprimento_cm,idade_anos,tem_idade_atribuida,classe_comprimento
9894,KAH0012,25,4,TRUE,comprimento_Q3
9895,KAH0012,25,5,TRUE,comprimento_Q3
9896,KAH0012,25,5,TRUE,comprimento_Q3
9897,KAH0012,25,5,TRUE,comprimento_Q3
9898,KAH0012,25,5,TRUE,comprimento_Q3
9899,KAH0012,25,5,TRUE,comprimento_Q3
9900,KAH0012,25,5,TRUE,comprimento_Q3
9901,KAH0012,25,5,TRUE,comprimento_Q3
9902,KAH0012,25,5,TRUE,comprimento_Q3
9903,KAH0012,25,6,TRUE,comprimento_Q3
9904,KAH0012,25,6,TRUE,comprimento_Q3
9905,KAH0012,25,6,TRUE,comprimento_Q3
9906,KAH0012,25,6,TRUE,comprimento_Q3
9907,KAH0012,25,7,TRUE,comprimento_Q3
9908,KAH0012,25,7,TRUE,comprimento_Q3
9909,KAH0012,25,7,TRUE,comprimento_Q3
9910,KAH0012,25,7,TRUE,comprimento_Q3
9911,KAH0012,25,7,TRUE,comprimento_Q3
9912,KAH0012,25,9,TRUE,comprimento_Q3
9913,KAH0012,25,10,TRUE,comprimento_Q3
9914,KAH0012,26,4,TRUE,comprimento_Q3
9915,KAH0012,26,5,TRUE,comprimento_Q3
9916,KAH0012,26,5,TRUE,comprimento_Q3
9917,KAH0012,26,5,TRUE,comprimento_Q3
9918,KAH0012,26,5,TRUE,comprimento_Q3
9919,KAH0012,26,6,TRUE,comprimento_Q3
9920,KAH0012,26,7,TRUE,comprimento_Q3
9921,KAH0012,26,8,TRUE,comprimento_Q3
9922,KAH0012,26,8,TRUE,comprimento_Q3
9923,KAH0012,26,8,TRUE,comprimento_Q3
9924,KAH0012,26,8,TRUE,comprimento_Q3
9925,KAH0012,26,9,TRUE,comprimento_Q3
9926,KAH0012,26,10,TRUE,comprimento_Q3
9927,KAH0012,26,10,TRUE,comprimento_Q3
9928,KAH0012,27,5,TRUE,comprimento_Q3
9929,KAH0012,27,6,TRUE,comprimento_Q3
9930,KAH0012,27,6,TRUE,comprimento_Q3
9931,KAH0012,27,7,TRUE,comprimento_Q3
9932,KAH0012,27,7,TRUE,comprimento_Q3
9933,KAH0012,27,7,TRUE,comprimento_Q3
9934,KAH0012,27,7,TRUE,comprimento_Q3
9935,KAH0012,27,7,TRUE,comprimento_Q3
9936,KAH0012,27,9,TRUE,comprimento_Q3
9937,KAH0012,27,10,TRUE,comprimento_Q3
9938,KAH0012,27,12,TRUE,comprimento_Q3
9939,KAH0012,27,12,TRUE,comprimento_Q3
9940,KAH0012,27,13,TRUE,comprimento_Q3
9941,KAH0012,27,15,TRUE,comprimento_Q3
9942,KAH0012,28,5,TRUE,comprimento_Q3
9943,KAH0012,28,5,TRUE,comprimento_Q3
9944,KAH0012,28,6,TRUE,comprimento_Q3
9945,KAH0012,28,7,TRUE,comprimento_Q3
9946,KAH0012,28,7,TRUE,comprimento_Q3
9947,KAH0012,28,8,TRUE,comprimento_Q3
9948,KAH0012,28,8,TRUE,comprimento_Q3
9949,KAH0012,28,8,TRUE,comprimento_Q3
9950,KAH0012,28,8,TRUE,comprimento_Q3
9951,KAH0012,28,9,TRUE,comprimento_Q3
9952,KAH0012,28,10,TRUE,comprimento_Q3
9953,KAH0012,28,10,TRUE,comprimento_Q3
9954,KAH0012,28,13,TRUE,comprimento_Q3
9955,KAH0012,29,7,TRUE,comprimento_Q4
9956,KAH0012,29,8,TRUE,comprimento_Q4
9957,KAH0012,29,8,TRUE,comprimento_Q4
9958,KAH0012,29,8,TRUE,comprimento_Q4
9959,KAH0012,29,10,TRUE,comprimento_Q4
9960,KAH0012,29,10,TRUE,comprimento_Q4
9961,KAH0012,29,10,TRUE,comprimento_Q4
9962,KAH0012,29,11,TRUE,comprimento_Q4
9963,KAH0012,29,12,TRUE,comprimento_Q4
9964,KAH0012,29,12,TRUE,comprimento_Q4
9965,KAH0012,29,13,TRUE,comprimento_Q4
9966,KAH0012,30,6,TRUE,comprimento_Q4
9967,KAH0012,30,6,TRUE,comprimento_Q4
9968,KAH0012,30,6,TRUE,comprimento_Q4
9969,KAH0012,30,6,TRUE,comprimento_Q4
9970,KAH0012,30,7,TRUE,comprimento_Q4
9971,KAH0012,30,7,TRUE,comprimento_Q4
9972,KAH0012,30,8,TRUE,comprimento_Q4
9973,KAH0012,30,8,TRUE,comprimento_Q4
9974,KAH0012,30,9,TRUE,comprimento_Q4
9975,KAH0012,30,9,TRUE,comprimento_Q4
9976,KAH0012,30,12,TRUE,comprimento_Q4
9977,KAH0012,31,6,TRUE,comprimento_Q4
9978,KAH0012,31,7,TRUE,comprimento_Q4
9979,KAH0012,31,8,TRUE,comprimento_Q4
9980,KAH0012,31,8,TRUE,comprimento_Q4
9981,KAH0012,31,10,TRUE,comprimento_Q4
9982,KAH0012,31,10,TRUE,comprimento_Q4
9983,KAH0012,31,10,TRUE,comprimento_Q4
9984,KAH0012,31,10,TRUE,comprimento_Q4
9985,KAH0012,31,12,TRUE,comprimento_Q4
9986,KAH0012,31,12,TRUE,comprimento_Q4
9987,KAH0012,32,6,TRUE,comprimento_Q4
9988,KAH0012,32,7,TRUE,comprimento_Q4
9989,KAH0012,32,8,TRUE,comprimento_Q4
9990,KAH0012,32,9,TRUE,comprimento_Q4
9991,KAH0012,32,10,TRUE,comprimento_Q4
9992,KAH0012,32,11,TRUE,comprimento_Q4
9993,KAH0012,32,11,TRUE,comprimento_Q4
9994,KAH0012,33,6,TRUE,comprimento_Q4
9995,KAH0012,33,7,TRUE,comprimento_Q4
9996,KAH0012,33,8,TRUE,comprimento_Q4
9997,KAH0012,33,8,TRUE,comprimento_Q4
9998,KAH0012,33,9,TRUE,comprimento_Q4
9999,KAH0012,33,12,TRUE,comprimento_Q4
10000,KAH0012,33,18,TRUE,comprimento_Q4
10001,KAH0012,34,7,TRUE,comprimento_Q4
10002,KAH0012,34,7,TRUE,comprimento_Q4
10003,KAH0012,34,8,TRUE,comprimento_Q4
10004,KAH0012,34,9,TRUE,comprimento_Q4
10005,KAH0012,34,9,TRUE,comprimento_Q4
10006,KAH0012,34,10,TRUE,comprimento_Q4
10007,KAH0012,34,10,TRUE,comprimento_Q4
10008,KAH0012,34,12,TRUE,comprimento_Q4
10009,KAH0012,34,16,TRUE,comprimento_Q4
10010,KAH0012,35,7,TRUE,comprimento_Q4
10011,KAH0012,35,8,TRUE,comprimento_Q4
10012,KAH0012,35,9,TRUE,comprimento_Q4
10013,KAH0012,35,9,TRUE,comprimento_Q4
10014,KAH0012,35,10,TRUE,comprimento_Q4
10015,KAH0012,35,10,TRUE,comprimento_Q4
10016,KAH0012,35,10,TRUE,comprimento_Q4
10017,KAH0012,35,10,TRUE,comprimento_Q4
10018,KAH0012,35,12,TRUE,comprimento_Q4
10019,KAH0012,35,16,TRUE,comprimento_Q4
10020,KAH0012,35,17,TRUE,comprimento_Q4
10021,KAH0012,36,7,TRUE,comprimento_Q4
10022,KAH0012,36,8,TRUE,comprimento_Q4
10023,KAH0012,36,8,TRUE,comprimento_Q4
10024,KAH0012,36,8,TRUE,comprimento_Q4
10025,KAH0012,36,9,TRUE,comprimento_Q4
10026,KAH0012,36,10,TRUE,comprimento_Q4
10027,KAH0012,36,10,TRUE,comprimento_Q4
10028,KAH0012,36,10,TRUE,comprimento_Q4
10029,KAH0012,36,11,TRUE,comprimento_Q4
10030,KAH0012,36,12,TRUE,comprimento_Q4
10031,KAH0012,36,12,TRUE,comprimento_Q4
10032,KAH0012,37,7,TRUE,comprimento_Q4
10033,KAH0012,37,10,TRUE,comprimento_Q4
10034,KAH0012,37,10,TRUE,comprimento_Q4
10035,KAH0012,37,11,TRUE,comprimento_Q4
10036,KAH0012,37,11,TRUE,comprimento_Q4
10037,KAH0012,37,12,TRUE,comprimento_Q4
10038,KAH0012,37,12,TRUE,comprimento_Q4
10039,KAH0012,37,13,TRUE,comprimento_Q4
10040,KAH0012,37,13,TRUE,comprimento_Q4
10041,KAH0012,37,20,TRUE,comprimento_Q4
10042,KAH0012,38,9,TRUE,comprimento_Q4
10043,KAH0012,38,10,TRUE,comprimento_Q4
10044,KAH0012,38,10,TRUE,comprimento_Q4
10045,KAH0012,38,10,TRUE,comprimento_Q4
10046,KAH0012,38,12,TRUE,comprimento_Q4
10047,KAH0012,38,12,TRUE,comprimento_Q4
10048,KAH0012,38,12,TRUE,comprimento_Q4
10049,KAH0012,38,13,TRUE,comprimento_Q4
10050,KAH0012,38,13,TRUE,comprimento_Q4
10051,KAH0012,38,14,TRUE,comprimento_Q4
10052,KAH0012,39,8,TRUE,comprimento_Q4
10053,KAH0012,39,10,TRUE,comprimento_Q4
10054,KAH0012,39,11,TRUE,comprimento_Q4
10055,KAH0012,39,12,TRUE,comprimento_Q4
10056,KAH0012,39,12,TRUE,comprimento_Q4
10057,KAH0012,39,14,TRUE,comprimento_Q4
10058,KAH0012,39,15,TRUE,comprimento_Q4
10059,KAH0012,39,15,TRUE,comprimento_Q4
10060,KAH0012,40,8,TRUE,comprimento_Q4
10061,KAH0012,40,9,TRUE,comprimento_Q4
10062,KAH0012,40,10,TRUE,comprimento_Q4
10063,KAH0012,40,12,TRUE,comprimento_Q4
10064,KAH0012,40,12,TRUE,comprimento_Q4
10065,KAH0012,40,13,TRUE,comprimento_Q4
10066,KAH0012,40,15,TRUE,comprimento_Q4
10067,KAH0012,40,15,TRUE,comprimento_Q4
10068,KAH0012,40,16,TRUE,comprimento_Q4
10069,KAH0012,40,17,TRUE,comprimento_Q4
10070,KAH0012,41,8,TRUE,comprimento_Q4
10071,KAH0012,41,10,TRUE,comprimento_Q4
10072,KAH0012,41,11,TRUE,comprimento_Q4
10073,KAH0012,41,12,TRUE,comprimento_Q4
10074,KAH0012,41,12,TRUE,comprimento_Q4
10075,KAH0012,41,15,TRUE,comprimento_Q4
10076,KAH0012,41,16,TRUE,comprimento_Q4
10077,KAH0012,41,20,TRUE,comprimento_Q4
10078,KAH0012,42,9,TRUE,comprimento_Q4
10079,KAH0012,42,10,TRUE,comprimento_Q4
10080,KAH0012,42,12,TRUE,comprimento_Q4
10081,KAH0012,42,12,TRUE,comprimento_Q4
10082,KAH0012,42,12,TRUE,comprimento_Q4
10083,KAH0012,42,13,TRUE,comprimento_Q4
10084,KAH0012,42,15,TRUE,comprimento_Q4
10085,KAH0012,42,17,TRUE,comprimento_Q4
10086,KAH0012,42,18,TRUE,comprimento_Q4
10087,KAH0012,43,10,TRUE,comprimento_Q4
10088,KAH0012,43,11,TRUE,comprimento_Q4
10089,KAH0012,43,12,TRUE,comprimento_Q4
10090,KAH0012,43,12,TRUE,comprimento_Q4
10091,KAH0012,43,13,TRUE,comprimento_Q4
10092,KAH0012,43,15,TRUE,comprimento_Q4
10093,KAH0012,43,15,TRUE,comprimento_Q4
10094,KAH0012,43,15,TRUE,comprimento_Q4
10095,KAH0012,43,16,TRUE,comprimento_Q4
10096,KAH0012,44,10,TRUE,comprimento_Q4
10097,KAH0012,44,12,TRUE,comprimento_Q4
10098,KAH0012,44,12,TRUE,comprimento_Q4
10099,KAH0012,44,12,TRUE,comprimento_Q4
10100,KAH0012,44,12,TRUE,comprimento_Q4
10101,KAH0012,44,13,TRUE,comprimento_Q4
10102,KAH0012,44,13,TRUE,comprimento_Q4
10103,KAH0012,44,15,TRUE,comprimento_Q4
10104,KAH0012,44,17,TRUE,comprimento_Q4
10105,KAH0012,45,10,TRUE,comprimento_Q4
10106,KAH0012,45,13,TRUE,comprimento_Q4
10107,KAH0012,45,13,TRUE,comprimento_Q4
10108,KAH0012,45,14,TRUE,comprimento_Q4
10109,KAH0012,45,14,TRUE,comprimento_Q4
10110,KAH0012,45,15,TRUE,comprimento_Q4
10111,KAH0012,45,15,TRUE,comprimento_Q4
10112,KAH0012,45,16,TRUE,comprimento_Q4
10113,KAH0012,45,17,TRUE,comprimento_Q4
10114,KAH0012,46,10,TRUE,comprimento_Q4
10115,KAH0012,46,13,TRUE,comprimento_Q4
10116,KAH0012,46,13,TRUE,comprimento_Q4
10117,KAH0012,46,14,TRUE,comprimento_Q4
10118,KAH0012,46,15,TRUE,comprimento_Q4
10119,KAH0012,47,10,TRUE,comprimento_Q4
10120,KAH0012,47,11,TRUE,comprimento_Q4
10121,KAH0012,47,11,TRUE,comprimento_Q4
10122,KAH0012,47,13,TRUE,comprimento_Q4
10123,KAH0012,47,16,TRUE,comprimento_Q4
10124,KAH0012,47,18,TRUE,comprimento_Q4
10125,KAH0012,48,9,TRUE,comprimento_Q4
10126,KAH0012,48,10,TRUE,comprimento_Q4
10127,KAH0012,48,12,TRUE,comprimento_Q4
10128,KAH0012,48,12,TRUE,comprimento_Q4
10129,KAH0012,48,15,TRUE,comprimento_Q4
10130,KAH0012,49,11,TRUE,comprimento_Q4
10131,KAH0012,49,11,TRUE,comprimento_Q4
10132,KAH0012,49,12,TRUE,comprimento_Q4
10133,KAH0012,49,13,TRUE,comprimento_Q4
10134,KAH0012,49,13,TRUE,comprimento_Q4
10135,KAH0012,49,15,TRUE,comprimento_Q4
10136,KAH0012,49,15,TRUE,comprimento_Q4
10137,KAH0012,49,16,TRUE,comprimento_Q4
10138,KAH0012,50,14,TRUE,comprimento_Q4
10139,KAH0012,50,16,TRUE,comprimento_Q4
10140,KAH0012,50,17,TRUE,comprimento_Q4
10141,KAH0012,51,12,TRUE,comprimento_Q4
10142,KAH0012,51,13,TRUE,comprimento_Q4
10143,KAH0012,51,17,TRUE,comprimento_Q4
10144,KAH0012,51,20,TRUE,comprimento_Q4
10145,KAH0012,52,17,TRUE,comprimento_Q4
10146,KAH0012,53,14,TRUE,comprimento_Q4
10147,KAH0012,53,16,TRUE,comprimento_Q4
10148,KAH0012,53,18,TRUE,comprimento_Q4
10149,KAH0012,53,20,TRUE,comprimento_Q4
10150,KAH0012,54,15,TRUE,comprimento_Q4
10151,KAH0012,54,15,TRUE,comprimento_Q4
10152,KAH0012,54,17,TRUE,comprimento_Q4
10153,KAH0012,55,13,TRUE,comprimento_Q4
10154,KAH0012,55,17,TRUE,comprimento_Q4
10155,KAH0012,55,20,TRUE,comprimento_Q4
10156,KAH0012,56,20,TRUE,comprimento_Q4
10157,KAH0012,57,15,TRUE,comprimento_Q4
10158,KAH0012,57,17,TRUE,comprimento_Q4
10159,KAH0012,60,17,TRUE,comprimento_Q4
10160,KAH0012,60,20,TRUE,comprimento_Q4
10161,KAH0012,61,15,TRUE,comprimento_Q4
10162,KAH0012,62,19,TRUE,comprimento_Q4
10163,KAH0012,64,20,TRUE,comprimento_Q4
10164,KAH0012,65,20,TRUE,comprimento_Q4
10165,KAH0012,67,20,TRUE,comprimento_Q4
10166,KAH0012,70,20,TRUE,comprimento_Q4
