id_peixe,id_lance_rede,codigo_local,local_regional,grade_amostral,ano,comprimento_total_mm,peso_g,sexo,maturidade,idade_anos,classe_comprimento
17468,2009026,2,Huron a Fairport Harbor,1010,2009,566,2189,macho,maduro,11,comprimento_Q4
17469,2009026,2,Huron a Fairport Harbor,1010,2009,537,1617,macho,maduro,8,comprimento_Q4
17470,2009026,2,Huron a Fairport Harbor,1010,2009,504,1601,macho,maduro,3,comprimento_Q3
17471,2009026,2,Huron a Fairport Harbor,1010,2009,526,1663,macho,maduro,6,comprimento_Q4
17472,2009026,2,Huron a Fairport Harbor,1010,2009,536,1759,macho,maduro,6,comprimento_Q4
17473,2009026,2,Huron a Fairport Harbor,1010,2009,638,3072,macho,maduro,10,comprimento_Q4
17474,2009026,2,Huron a Fairport Harbor,1010,2009,506,1357,macho,maduro,6,comprimento_Q3
17475,2009026,2,Huron a Fairport Harbor,1010,2009,533,1786,macho,maduro,6,comprimento_Q4
17476,2009026,2,Huron a Fairport Harbor,1010,2009,612,2792,fêmea,maduro,5,comprimento_Q4
17477,2009026,2,Huron a Fairport Harbor,1010,2009,581,2017,fêmea,maduro,6,comprimento_Q4
17478,2009026,2,Huron a Fairport Harbor,1010,2009,551,1719,macho,maduro,6,comprimento_Q4
17479,2009026,2,Huron a Fairport Harbor,1010,2009,537,1544,macho,maduro,6,comprimento_Q4
17480,2009026,2,Huron a Fairport Harbor,1010,2009,574,2116,macho,maduro,13,comprimento_Q4
17481,2009026,2,Huron a Fairport Harbor,1010,2009,646,3176,fêmea,maduro,6,comprimento_Q4
17482,2009026,2,Huron a Fairport Harbor,1010,2009,548,1931,macho,maduro,6,comprimento_Q4
17483,2009026,2,Huron a Fairport Harbor,1010,2009,544,1796,macho,maduro,6,comprimento_Q4
17484,2009026,2,Huron a Fairport Harbor,1010,2009,551,1802,macho,maduro,8,comprimento_Q4
17485,2009026,2,Huron a Fairport Harbor,1010,2009,547,2037,macho,maduro,6,comprimento_Q4
17486,2009026,2,Huron a Fairport Harbor,1010,2009,536,1719,fêmea,maduro,3,comprimento_Q4
17487,2009026,2,Huron a Fairport Harbor,1010,2009,517,1428,macho,maduro,6,comprimento_Q4
17488,2009026,2,Huron a Fairport Harbor,1010,2009,643,2989,fêmea,maduro,8,comprimento_Q4
17489,2009026,2,Huron a Fairport Harbor,1010,2009,518,1440,macho,maduro,6,comprimento_Q4
17490,2009026,2,Huron a Fairport Harbor,1010,2009,583,2211,fêmea,maduro,6,comprimento_Q4
17491,2009026,2,Huron a Fairport Harbor,1010,2009,445,873,macho,maduro,2,comprimento_Q2
17492,2009026,2,Huron a Fairport Harbor,1010,2009,511,1489,macho,maduro,6,comprimento_Q3
17493,2009026,2,Huron a Fairport Harbor,1010,2009,563,1792,macho,maduro,6,comprimento_Q4
17494,2009026,2,Huron a Fairport Harbor,1010,2009,559,1918,fêmea,maduro,6,comprimento_Q4
17495,2009026,2,Huron a Fairport Harbor,1010,2009,610,2337,fêmea,maduro,6,comprimento_Q4
17496,2009026,2,Huron a Fairport Harbor,1010,2009,560,2085,macho,maduro,8,comprimento_Q4
17497,2009026,2,Huron a Fairport Harbor,1010,2009,519,1634,macho,maduro,6,comprimento_Q4
17498,2009026,2,Huron a Fairport Harbor,1010,2009,503,1496,macho,maduro,4,comprimento_Q3
17499,2009026,2,Huron a Fairport Harbor,1010,2009,528,1591,macho,maduro,10,comprimento_Q4
17500,2009026,2,Huron a Fairport Harbor,1010,2009,546,1741,macho,maduro,6,comprimento_Q4
17501,2009026,2,Huron a Fairport Harbor,1010,2009,557,2011,macho,maduro,6,comprimento_Q4
17502,2009026,2,Huron a Fairport Harbor,1010,2009,348,366,fêmea,imaturo,1,comprimento_Q1
17503,2009026,2,Huron a Fairport Harbor,1010,2009,531,1854,macho,maduro,6,comprimento_Q4
17504,2009026,2,Huron a Fairport Harbor,1010,2009,450,996,fêmea,imaturo,2,comprimento_Q2
17505,2009026,2,Huron a Fairport Harbor,1010,2009,544,1735,macho,maduro,6,comprimento_Q4
17506,2009026,2,Huron a Fairport Harbor,1010,2009,611,2970,fêmea,maduro,10,comprimento_Q4
17507,2009026,2,Huron a Fairport Harbor,1010,2009,526,1668,macho,maduro,6,comprimento_Q4
17508,2009026,2,Huron a Fairport Harbor,1010,2009,543,1639,macho,maduro,6,comprimento_Q4
17509,2009026,2,Huron a Fairport Harbor,1010,2009,500,1714,macho,maduro,4,comprimento_Q3
17510,2009026,2,Huron a Fairport Harbor,1010,2009,538,1530,macho,maduro,6,comprimento_Q4
17511,2009026,2,Huron a Fairport Harbor,1010,2009,438,728,macho,maduro,4,comprimento_Q2
17512,2009026,2,Huron a Fairport Harbor,1010,2009,450,877,macho,maduro,2,comprimento_Q2
17513,2009026,2,Huron a Fairport Harbor,1010,2009,417,772,macho,maduro,2,comprimento_Q2
17514,2009026,2,Huron a Fairport Harbor,1010,2009,490,1303,macho,maduro,6,comprimento_Q3
17515,2009026,2,Huron a Fairport Harbor,1010,2009,389,484,macho,imaturo,2,comprimento_Q1
17516,2009026,2,Huron a Fairport Harbor,1010,2009,467,1151,macho,maduro,2,comprimento_Q3
17517,2009026,2,Huron a Fairport Harbor,1010,2009,459,914,fêmea,maduro,2,comprimento_Q3
17518,2009026,2,Huron a Fairport Harbor,1010,2009,649,2899,fêmea,maduro,6,comprimento_Q4
17519,2009026,2,Huron a Fairport Harbor,1010,2009,437,906,macho,maduro,2,comprimento_Q2
17520,2009026,2,Huron a Fairport Harbor,1010,2009,532,1601,macho,maduro,6,comprimento_Q4
17521,2009026,2,Huron a Fairport Harbor,1010,2009,496,1714,macho,maduro,6,comprimento_Q3
17522,2009026,2,Huron a Fairport Harbor,1010,2009,518,1398,macho,maduro,6,comprimento_Q4
17523,2009026,2,Huron a Fairport Harbor,1010,2009,419,791,macho,maduro,2,comprimento_Q2
17524,2009026,2,Huron a Fairport Harbor,1010,2009,623,2578,macho,maduro,15,comprimento_Q4
17525,2009026,2,Huron a Fairport Harbor,1010,2009,543,1634,macho,maduro,6,comprimento_Q4
17526,2009026,2,Huron a Fairport Harbor,1010,2009,576,2227,macho,maduro,8,comprimento_Q4
17527,2009026,2,Huron a Fairport Harbor,1010,2009,517,1363,macho,maduro,6,comprimento_Q4
17528,2009026,2,Huron a Fairport Harbor,1010,2009,473,1113,fêmea,maduro,2,comprimento_Q3
17529,2009026,2,Huron a Fairport Harbor,1010,2009,528,1554,macho,maduro,6,comprimento_Q4
17530,2009026,2,Huron a Fairport Harbor,1010,2009,532,1944,macho,maduro,6,comprimento_Q4
17531,2009026,2,Huron a Fairport Harbor,1010,2009,617,2240,fêmea,maduro,6,comprimento_Q4
17532,2009026,2,Huron a Fairport Harbor,1010,2009,557,2126,macho,maduro,8,comprimento_Q4
17533,2009026,2,Huron a Fairport Harbor,1010,2009,580,1791,macho,maduro,10,comprimento_Q4
17534,2009026,2,Huron a Fairport Harbor,1010,2009,568,2070,macho,maduro,6,comprimento_Q4
17535,2009026,2,Huron a Fairport Harbor,1010,2009,519,1509,macho,maduro,6,comprimento_Q4
17536,2009026,2,Huron a Fairport Harbor,1010,2009,515,1478,macho,maduro,3,comprimento_Q4
17537,2009026,2,Huron a Fairport Harbor,1010,2009,452,1071,macho,maduro,2,comprimento_Q2
17538,2009026,2,Huron a Fairport Harbor,1010,2009,502,1381,macho,maduro,3,comprimento_Q3
17539,2009026,2,Huron a Fairport Harbor,1010,2009,518,1518,macho,maduro,4,comprimento_Q4
17540,2009026,2,Huron a Fairport Harbor,1010,2009,454,924,macho,maduro,2,comprimento_Q2
17541,2009026,2,Huron a Fairport Harbor,1010,2009,534,1710,macho,maduro,6,comprimento_Q4
17542,2009026,2,Huron a Fairport Harbor,1010,2009,533,1611,macho,maduro,6,comprimento_Q4
17543,2009026,2,Huron a Fairport Harbor,1010,2009,544,2041,macho,maduro,8,comprimento_Q4
17544,2009026,2,Huron a Fairport Harbor,1010,2009,526,1663,macho,maduro,6,comprimento_Q4
17545,2009026,2,Huron a Fairport Harbor,1010,2009,597,2397,macho,maduro,13,comprimento_Q4
17546,2009026,2,Huron a Fairport Harbor,1010,2009,439,913,macho,maduro,2,comprimento_Q2
17547,2009026,2,Huron a Fairport Harbor,1010,2009,493,1231,macho,maduro,6,comprimento_Q3
17548,2009026,2,Huron a Fairport Harbor,1010,2009,560,1807,macho,maduro,10,comprimento_Q4
17549,2009026,2,Huron a Fairport Harbor,1010,2009,568,1970,macho,maduro,6,comprimento_Q4
17550,2009026,2,Huron a Fairport Harbor,1010,2009,547,1871,macho,maduro,6,comprimento_Q4
17551,2009026,2,Huron a Fairport Harbor,1010,2009,556,2200,macho,maduro,6,comprimento_Q4
17552,2009026,2,Huron a Fairport Harbor,1010,2009,421,805,macho,maduro,4,comprimento_Q2
17553,2009026,2,Huron a Fairport Harbor,1010,2009,439,806,macho,maduro,4,comprimento_Q2
17554,2009026,2,Huron a Fairport Harbor,1010,2009,638,3056,fêmea,maduro,11,comprimento_Q4
17555,2009026,2,Huron a Fairport Harbor,1010,2009,630,2465,fêmea,maduro,6,comprimento_Q4
17556,2009026,2,Huron a Fairport Harbor,1010,2009,543,1989,macho,maduro,6,comprimento_Q4
17557,2009026,2,Huron a Fairport Harbor,1010,2009,507,1367,macho,maduro,3,comprimento_Q3
17558,2009026,2,Huron a Fairport Harbor,1010,2009,437,976,macho,maduro,2,comprimento_Q2
17559,2009026,2,Huron a Fairport Harbor,1010,2009,613,2485,fêmea,maduro,6,comprimento_Q4
17560,2009026,2,Huron a Fairport Harbor,1010,2009,553,2098,macho,maduro,6,comprimento_Q4
17561,2009026,2,Huron a Fairport Harbor,1010,2009,504,1292,macho,maduro,6,comprimento_Q3
17562,2009026,2,Huron a Fairport Harbor,1010,2009,487,1544,macho,maduro,6,comprimento_Q3
17563,2009026,2,Huron a Fairport Harbor,1010,2009,653,3093,macho,maduro,12,comprimento_Q4
17564,2009026,2,Huron a Fairport Harbor,1010,2009,441,783,fêmea,imaturo,2,comprimento_Q2
17565,2009026,2,Huron a Fairport Harbor,1010,2009,622,2945,fêmea,maduro,5,comprimento_Q4
17566,2009026,2,Huron a Fairport Harbor,1010,2009,505,1580,macho,maduro,6,comprimento_Q3
17567,2009026,2,Huron a Fairport Harbor,1010,2009,495,1509,macho,maduro,3,comprimento_Q3
17568,2009026,2,Huron a Fairport Harbor,1010,2009,564,2075,macho,maduro,6,comprimento_Q4
17569,2009026,2,Huron a Fairport Harbor,1010,2009,564,1998,macho,maduro,6,comprimento_Q4
17570,2009026,2,Huron a Fairport Harbor,1010,2009,487,1178,macho,maduro,6,comprimento_Q3
17571,2009026,2,Huron a Fairport Harbor,1010,2009,454,950,macho,maduro,2,comprimento_Q2
17572,2009026,2,Huron a Fairport Harbor,1010,2009,560,2157,macho,maduro,8,comprimento_Q4
17573,2009026,2,Huron a Fairport Harbor,1010,2009,460,955,macho,maduro,2,comprimento_Q3
17574,2009026,2,Huron a Fairport Harbor,1010,2009,347,398,macho,maduro,1,comprimento_Q1
17575,2009026,2,Huron a Fairport Harbor,1010,2009,470,1105,macho,maduro,4,comprimento_Q3
17576,2009026,2,Huron a Fairport Harbor,1010,2009,609,2532,fêmea,maduro,6,comprimento_Q4
17577,2009026,2,Huron a Fairport Harbor,1010,2009,645,3155,fêmea,maduro,8,comprimento_Q4
17578,2009026,2,Huron a Fairport Harbor,1010,2009,501,1398,macho,maduro,6,comprimento_Q3
17579,2009026,2,Huron a Fairport Harbor,1010,2009,572,2167,macho,maduro,6,comprimento_Q4
17580,2009026,2,Huron a Fairport Harbor,1010,2009,554,1672,macho,maduro,10,comprimento_Q4
17581,2009026,2,Huron a Fairport Harbor,1010,2009,539,1621,macho,maduro,6,comprimento_Q4
17582,2009026,2,Huron a Fairport Harbor,1010,2009,532,1639,macho,maduro,6,comprimento_Q4
17583,2009026,2,Huron a Fairport Harbor,1010,2009,483,1231,macho,maduro,6,comprimento_Q3
17584,2009026,2,Huron a Fairport Harbor,1010,2009,508,1780,macho,maduro,6,comprimento_Q3
17585,2009026,2,Huron a Fairport Harbor,1010,2009,537,1916,macho,maduro,13,comprimento_Q4
17586,2009026,2,Huron a Fairport Harbor,1010,2009,668,3095,fêmea,maduro,10,comprimento_Q4
17587,2009026,2,Huron a Fairport Harbor,1010,2009,527,1599,macho,maduro,6,comprimento_Q4
17588,2009026,2,Huron a Fairport Harbor,1010,2009,455,962,fêmea,imaturo,2,comprimento_Q2
17589,2009026,2,Huron a Fairport Harbor,1010,2009,464,1068,macho,maduro,6,comprimento_Q3
17590,2009026,2,Huron a Fairport Harbor,1010,2009,521,1475,macho,maduro,6,comprimento_Q4
17591,2009026,2,Huron a Fairport Harbor,1010,2009,565,2009,macho,maduro,6,comprimento_Q4
17592,2009026,2,Huron a Fairport Harbor,1010,2009,437,857,macho,maduro,2,comprimento_Q2
17593,2009026,2,Huron a Fairport Harbor,1010,2009,539,1862,macho,maduro,6,comprimento_Q4
17594,2009026,2,Huron a Fairport Harbor,1010,2009,427,819,macho,maduro,2,comprimento_Q2
17595,2009026,2,Huron a Fairport Harbor,1010,2009,521,1695,macho,maduro,6,comprimento_Q4
17596,2009026,2,Huron a Fairport Harbor,1010,2009,464,960,macho,maduro,4,comprimento_Q3
17597,2009026,2,Huron a Fairport Harbor,1010,2009,536,1560,macho,maduro,8,comprimento_Q4
17598,2009026,2,Huron a Fairport Harbor,1010,2009,433,792,macho,maduro,2,comprimento_Q2
17599,2009026,2,Huron a Fairport Harbor,1010,2009,550,2278,macho,maduro,6,comprimento_Q4
17600,2009026,2,Huron a Fairport Harbor,1010,2009,432,841,macho,maduro,2,comprimento_Q2
17601,2009026,2,Huron a Fairport Harbor,1010,2009,442,894,macho,maduro,2,comprimento_Q2
17602,2009026,2,Huron a Fairport Harbor,1010,2009,498,1498,macho,maduro,6,comprimento_Q3
17603,2009026,2,Huron a Fairport Harbor,1010,2009,414,701,macho,maduro,2,comprimento_Q2
17604,2009026,2,Huron a Fairport Harbor,1010,2009,652,3061,fêmea,maduro,6,comprimento_Q4
17605,2009026,2,Huron a Fairport Harbor,1010,2009,614,2515,macho,maduro,6,comprimento_Q4
17606,2009026,2,Huron a Fairport Harbor,1010,2009,550,1814,fêmea,imaturo,6,comprimento_Q4
17607,2009026,2,Huron a Fairport Harbor,1010,2009,338,415,macho,maduro,1,comprimento_Q1
17608,2009026,2,Huron a Fairport Harbor,1010,2009,428,836,macho,maduro,2,comprimento_Q2
17609,2009026,2,Huron a Fairport Harbor,1010,2009,532,1803,macho,maduro,6,comprimento_Q4
17610,2009026,2,Huron a Fairport Harbor,1010,2009,549,2104,macho,maduro,8,comprimento_Q4
17611,2009026,2,Huron a Fairport Harbor,1010,2009,542,1732,macho,maduro,10,comprimento_Q4
17612,2009026,2,Huron a Fairport Harbor,1010,2009,449,934,macho,maduro,2,comprimento_Q2
17613,2009026,2,Huron a Fairport Harbor,1010,2009,510,1456,macho,maduro,6,comprimento_Q3
17614,2009026,2,Huron a Fairport Harbor,1010,2009,518,1662,macho,maduro,6,comprimento_Q4
17615,2009026,2,Huron a Fairport Harbor,1010,2009,589,2093,fêmea,maduro,4,comprimento_Q4
17616,2009026,2,Huron a Fairport Harbor,1010,2009,425,721,macho,maduro,2,comprimento_Q2
17617,2009026,2,Huron a Fairport Harbor,1010,2009,480,1049,macho,maduro,6,comprimento_Q3
17618,2009026,2,Huron a Fairport Harbor,1010,2009,468,931,macho,maduro,2,comprimento_Q3
17619,2009026,2,Huron a Fairport Harbor,1010,2009,560,1842,macho,maduro,6,comprimento_Q4
17620,2009026,2,Huron a Fairport Harbor,1010,2009,524,1759,macho,maduro,6,comprimento_Q4
17621,2009026,2,Huron a Fairport Harbor,1010,2009,477,981,fêmea,imaturo,2,comprimento_Q3
17622,2009026,2,Huron a Fairport Harbor,1010,2009,502,1496,macho,maduro,6,comprimento_Q3
17623,2009026,2,Huron a Fairport Harbor,1010,2009,435,890,macho,maduro,2,comprimento_Q2
17624,2009026,2,Huron a Fairport Harbor,1010,2009,470,1041,macho,maduro,2,comprimento_Q3
17625,2009026,2,Huron a Fairport Harbor,1010,2009,429,842,macho,maduro,2,comprimento_Q2
17626,2009026,2,Huron a Fairport Harbor,1010,2009,530,2050,macho,maduro,6,comprimento_Q4
17627,2009026,2,Huron a Fairport Harbor,1010,2009,475,1069,macho,maduro,6,comprimento_Q3
17628,2009026,2,Huron a Fairport Harbor,1010,2009,510,1458,macho,maduro,6,comprimento_Q3
17629,2009026,2,Huron a Fairport Harbor,1010,2009,470,1183,macho,maduro,4,comprimento_Q3
17630,2009026,2,Huron a Fairport Harbor,1010,2009,436,853,macho,maduro,4,comprimento_Q2
17631,2009026,2,Huron a Fairport Harbor,1010,2009,533,1488,macho,maduro,6,comprimento_Q4
17632,2009026,2,Huron a Fairport Harbor,1010,2009,492,1370,macho,maduro,8,comprimento_Q3
17633,2009026,2,Huron a Fairport Harbor,1010,2009,536,1894,macho,maduro,6,comprimento_Q4
17634,2009026,2,Huron a Fairport Harbor,1010,2009,449,1004,macho,maduro,2,comprimento_Q2
17635,2009026,2,Huron a Fairport Harbor,1010,2009,563,1835,macho,maduro,6,comprimento_Q4
17636,2009026,2,Huron a Fairport Harbor,1010,2009,640,3217,fêmea,maduro,6,comprimento_Q4
17637,2009026,2,Huron a Fairport Harbor,1010,2009,530,1795,macho,maduro,6,comprimento_Q4
17638,2009026,2,Huron a Fairport Harbor,1010,2009,402,657,macho,maduro,2,comprimento_Q2
17639,2009026,2,Huron a Fairport Harbor,1010,2009,568,2203,macho,maduro,11,comprimento_Q4
17640,2009026,2,Huron a Fairport Harbor,1010,2009,518,1671,macho,maduro,6,comprimento_Q4
17641,2009026,2,Huron a Fairport Harbor,1010,2009,549,1759,macho,maduro,11,comprimento_Q4
17642,2009026,2,Huron a Fairport Harbor,1010,2009,495,1488,macho,maduro,6,comprimento_Q3
17643,2009026,2,Huron a Fairport Harbor,1010,2009,488,1263,macho,maduro,3,comprimento_Q3
17644,2009026,2,Huron a Fairport Harbor,1010,2009,435,885,macho,maduro,2,comprimento_Q2
17645,2009026,2,Huron a Fairport Harbor,1010,2009,458,909,fêmea,maduro,2,comprimento_Q3
17646,2009026,2,Huron a Fairport Harbor,1010,2009,428,842,macho,maduro,2,comprimento_Q2
17647,2009026,2,Huron a Fairport Harbor,1010,2009,545,1726,macho,maduro,4,comprimento_Q4
17648,2009026,2,Huron a Fairport Harbor,1010,2009,595,2069,fêmea,maduro,4,comprimento_Q4
17649,2009026,2,Huron a Fairport Harbor,1010,2009,522,1621,macho,maduro,6,comprimento_Q4
17650,2009026,2,Huron a Fairport Harbor,1010,2009,498,1363,macho,maduro,3,comprimento_Q3
17651,2009026,2,Huron a Fairport Harbor,1010,2009,426,787,macho,maduro,2,comprimento_Q2
17652,2009027,2,Huron a Fairport Harbor,1031,2009,636,2978,fêmea,maduro,6,comprimento_Q4
17653,2009027,2,Huron a Fairport Harbor,1031,2009,390,569,macho,imaturo,2,comprimento_Q1
17654,2009027,2,Huron a Fairport Harbor,1031,2009,623,2919,fêmea,maduro,6,comprimento_Q4
17655,2009027,2,Huron a Fairport Harbor,1031,2009,527,1568,macho,maduro,6,comprimento_Q4
17656,2009027,2,Huron a Fairport Harbor,1031,2009,520,1550,macho,maduro,6,comprimento_Q4
17657,2009027,2,Huron a Fairport Harbor,1031,2009,387,569,macho,maduro,2,comprimento_Q1
17658,2009027,2,Huron a Fairport Harbor,1031,2009,469,1039,macho,maduro,2,comprimento_Q3
17659,2009027,2,Huron a Fairport Harbor,1031,2009,451,951,macho,maduro,2,comprimento_Q2
17660,2009027,2,Huron a Fairport Harbor,1031,2009,502,1394,macho,maduro,6,comprimento_Q3
17661,2009027,2,Huron a Fairport Harbor,1031,2009,478,1130,fêmea,imaturo,2,comprimento_Q3
17662,2009027,2,Huron a Fairport Harbor,1031,2009,628,2947,fêmea,maduro,6,comprimento_Q4
17663,2009027,2,Huron a Fairport Harbor,1031,2009,362,472,fêmea,imaturo,1,comprimento_Q1
17664,2009027,2,Huron a Fairport Harbor,1031,2009,542,2050,macho,maduro,6,comprimento_Q4
17665,2009027,2,Huron a Fairport Harbor,1031,2009,467,1082,macho,maduro,2,comprimento_Q3
17666,2009027,2,Huron a Fairport Harbor,1031,2009,462,924,fêmea,imaturo,2,comprimento_Q3
17667,2009027,2,Huron a Fairport Harbor,1031,2009,449,919,macho,maduro,2,comprimento_Q2
17668,2009027,2,Huron a Fairport Harbor,1031,2009,448,926,macho,maduro,2,comprimento_Q2
17669,2009028,2,Huron a Fairport Harbor,1033,2009,460,986,macho,maduro,2,comprimento_Q3
17670,2009028,2,Huron a Fairport Harbor,1033,2009,556,2293,macho,maduro,10,comprimento_Q4
17671,2009028,2,Huron a Fairport Harbor,1033,2009,546,1940,macho,maduro,6,comprimento_Q4
17672,2009028,2,Huron a Fairport Harbor,1033,2009,578,1934,macho,maduro,15,comprimento_Q4
17673,2009028,2,Huron a Fairport Harbor,1033,2009,536,1765,macho,maduro,6,comprimento_Q4
17674,2009028,2,Huron a Fairport Harbor,1033,2009,546,2118,macho,maduro,6,comprimento_Q4
17675,2009028,2,Huron a Fairport Harbor,1033,2009,470,1203,macho,maduro,2,comprimento_Q3
17676,2009028,2,Huron a Fairport Harbor,1033,2009,553,1806,macho,maduro,6,comprimento_Q4
17677,2009028,2,Huron a Fairport Harbor,1033,2009,602,2569,fêmea,maduro,6,comprimento_Q4
17678,2009028,2,Huron a Fairport Harbor,1033,2009,480,1259,macho,maduro,4,comprimento_Q3
17679,2009028,2,Huron a Fairport Harbor,1033,2009,542,2118,macho,maduro,6,comprimento_Q4
17680,2009028,2,Huron a Fairport Harbor,1033,2009,581,2102,fêmea,maduro,6,comprimento_Q4
17681,2009028,2,Huron a Fairport Harbor,1033,2009,496,1210,fêmea,imaturo,2,comprimento_Q3
17682,2009028,2,Huron a Fairport Harbor,1033,2009,490,1232,macho,maduro,6,comprimento_Q3
17683,2009028,2,Huron a Fairport Harbor,1033,2009,532,1023,macho,maduro,6,comprimento_Q4
17684,2009028,2,Huron a Fairport Harbor,1033,2009,526,1816,macho,maduro,6,comprimento_Q4
17685,2009028,2,Huron a Fairport Harbor,1033,2009,525,1530,macho,maduro,6,comprimento_Q4
17686,2009028,2,Huron a Fairport Harbor,1033,2009,540,1770,macho,maduro,6,comprimento_Q4
17687,2009028,2,Huron a Fairport Harbor,1033,2009,480,1242,macho,maduro,3,comprimento_Q3
17688,2009028,2,Huron a Fairport Harbor,1033,2009,470,1132,macho,maduro,2,comprimento_Q3
17689,2009028,2,Huron a Fairport Harbor,1033,2009,492,1560,macho,maduro,3,comprimento_Q3
17690,2009028,2,Huron a Fairport Harbor,1033,2009,530,1516,macho,maduro,4,comprimento_Q4
17691,2009028,2,Huron a Fairport Harbor,1033,2009,547,1880,macho,maduro,6,comprimento_Q4
17692,2009028,2,Huron a Fairport Harbor,1033,2009,510,1390,macho,maduro,6,comprimento_Q3
17693,2009028,2,Huron a Fairport Harbor,1033,2009,521,1615,macho,maduro,6,comprimento_Q4
17694,2009028,2,Huron a Fairport Harbor,1033,2009,495,1475,macho,maduro,6,comprimento_Q3
17695,2009028,2,Huron a Fairport Harbor,1033,2009,490,1297,fêmea,imaturo,2,comprimento_Q3
17696,2009028,2,Huron a Fairport Harbor,1033,2009,531,1760,macho,maduro,6,comprimento_Q4
17697,2009028,2,Huron a Fairport Harbor,1033,2009,440,921,macho,maduro,2,comprimento_Q2
17698,2009028,2,Huron a Fairport Harbor,1033,2009,536,1725,macho,maduro,6,comprimento_Q4
17699,2009028,2,Huron a Fairport Harbor,1033,2009,529,1641,macho,maduro,6,comprimento_Q4
17700,2009028,2,Huron a Fairport Harbor,1033,2009,435,875,macho,maduro,2,comprimento_Q2
17701,2009028,2,Huron a Fairport Harbor,1033,2009,590,2099,fêmea,maduro,6,comprimento_Q4
17702,2009028,2,Huron a Fairport Harbor,1033,2009,511,1720,macho,maduro,6,comprimento_Q3
17703,2009028,2,Huron a Fairport Harbor,1033,2009,550,2071,macho,maduro,6,comprimento_Q4
17704,2009028,2,Huron a Fairport Harbor,1033,2009,433,900,macho,maduro,2,comprimento_Q2
17705,2009028,2,Huron a Fairport Harbor,1033,2009,506,1563,macho,maduro,6,comprimento_Q3
17706,2009028,2,Huron a Fairport Harbor,1033,2009,437,921,macho,maduro,4,comprimento_Q2
17707,2009028,2,Huron a Fairport Harbor,1033,2009,475,1234,macho,maduro,6,comprimento_Q3
17708,2009028,2,Huron a Fairport Harbor,1033,2009,457,901,macho,maduro,6,comprimento_Q3
17709,2009028,2,Huron a Fairport Harbor,1033,2009,550,1868,macho,maduro,6,comprimento_Q4
17710,2009028,2,Huron a Fairport Harbor,1033,2009,476,1186,macho,maduro,3,comprimento_Q3
17711,2009028,2,Huron a Fairport Harbor,1033,2009,440,900,macho,maduro,2,comprimento_Q2
17712,2009028,2,Huron a Fairport Harbor,1033,2009,611,2534,fêmea,maduro,6,comprimento_Q4
17713,2009028,2,Huron a Fairport Harbor,1033,2009,434,879,macho,maduro,4,comprimento_Q2
17714,2009028,2,Huron a Fairport Harbor,1033,2009,443,913,macho,maduro,2,comprimento_Q2
17715,2009028,2,Huron a Fairport Harbor,1033,2009,561,2040,macho,maduro,6,comprimento_Q4
17716,2009028,2,Huron a Fairport Harbor,1033,2009,340,384,fêmea,imaturo,1,comprimento_Q1
17717,2009028,2,Huron a Fairport Harbor,1033,2009,468,1103,macho,maduro,4,comprimento_Q3
17718,2009028,2,Huron a Fairport Harbor,1033,2009,535,1709,macho,maduro,6,comprimento_Q4
17719,2009028,2,Huron a Fairport Harbor,1033,2009,477,1118,macho,maduro,3,comprimento_Q3
17720,2009028,2,Huron a Fairport Harbor,1033,2009,417,936,macho,maduro,2,comprimento_Q2
17721,2009028,2,Huron a Fairport Harbor,1033,2009,425,786,macho,maduro,2,comprimento_Q2
17722,2009028,2,Huron a Fairport Harbor,1033,2009,424,719,macho,maduro,2,comprimento_Q2
17723,2009028,2,Huron a Fairport Harbor,1033,2009,515,1432,macho,maduro,3,comprimento_Q4
17724,2009028,2,Huron a Fairport Harbor,1033,2009,512,1367,macho,maduro,6,comprimento_Q3
17725,2009028,2,Huron a Fairport Harbor,1033,2009,326,293,macho,imaturo,1,comprimento_Q1
17726,2009028,2,Huron a Fairport Harbor,1033,2009,506,1388,macho,maduro,6,comprimento_Q3
17727,2009028,2,Huron a Fairport Harbor,1033,2009,648,2969,fêmea,maduro,5,comprimento_Q4
17728,2009028,2,Huron a Fairport Harbor,1033,2009,444,909,macho,maduro,2,comprimento_Q2
17729,2009028,2,Huron a Fairport Harbor,1033,2009,472,1131,fêmea,maduro,2,comprimento_Q3
17730,2009028,2,Huron a Fairport Harbor,1033,2009,590,2269,fêmea,maduro,6,comprimento_Q4
17731,2009028,2,Huron a Fairport Harbor,1033,2009,640,2756,fêmea,maduro,6,comprimento_Q4
17732,2009028,2,Huron a Fairport Harbor,1033,2009,509,1650,macho,maduro,4,comprimento_Q3
17733,2009028,2,Huron a Fairport Harbor,1033,2009,443,850,macho,maduro,4,comprimento_Q2
17734,2009028,2,Huron a Fairport Harbor,1033,2009,445,884,macho,maduro,2,comprimento_Q2
17735,2009028,2,Huron a Fairport Harbor,1033,2009,510,1806,macho,maduro,6,comprimento_Q3
17736,2009028,2,Huron a Fairport Harbor,1033,2009,552,2077,macho,maduro,6,comprimento_Q4
17737,2009028,2,Huron a Fairport Harbor,1033,2009,524,1558,macho,maduro,6,comprimento_Q4
17738,2009028,2,Huron a Fairport Harbor,1033,2009,580,2191,fêmea,maduro,5,comprimento_Q4
17739,2009028,2,Huron a Fairport Harbor,1033,2009,534,1964,macho,maduro,6,comprimento_Q4
